hs_contact_id,email,company_name,lead_source,mql_date,lifecycle_stage,sf_opportunity_id,country,utm_campaign,number_of_employees
HS-92753,contact2753@fluxosistemas.com.br,FLUXO SISTEMAS,paid,,Lead,OPP-2024858,BRA,organic,197
HS-92754,contact2754@zentra.com.br,ZENTRA,Direct,2024-02-05,Customer,,Brasil,organic,
HS-92755,contact2720@connectwave.com.br,connectwave,Direct,2024-10-11,Subscriber,,Brasil,demo-request,737
HS-92756,contact2756@polaris.com.br,polaris,Organic,,MQL,,Brasil,webinar-nov24,118
HS-92757,contact2757@gruponexus.com.br,Nexus Group,Webinar,2024-01-26,Subscriber,,Brasil,ebook-revops,875
HS-92758,contact2758@corelogic.com.br,corelogic,Social Media,,Subscriber,OPP-2024967,Brasil,cold-outbound,8285
HS-92759,contact2759@tapflow.com.br,tapflow,Direct,2023-12-26,Customer,OPP-2024037,brasil,organic,655
HS-92760,contact2760@orbitdigital.com.br,ORBIT DIGITAL,email,2023-11-07,Subscriber,,brasil,ebook-revops,3885
HS-92761,contact2761@corelogic.com.br,Core Logic,Social Media,2024-07-26,Customer,OPP-2024371,Brazil,ebook-revops,
HS-92762,contact2762@fluxosistemas.com.br,Fluxo Sistemas,social,2024-01-30,SQL,OPP-2024700,Brasil,demo-request,74
HS-92763,contact2763@betasolutions.com.br,BETA SOLUTIONS,Webinar,2024-01-08,SQL,,BR,cold-outbound,510
HS-92764,contact2764@fluxosistemas.com.br,Fluxo,Referral,2024-01-17,Customer,,Brasil,demo-request,
HS-92765,contact2765@zentra.com.br,ZENTRA,SEO,,MQL,,Brasil,organic,931
HS-92766,contact2766@gruponexus.com.br,Grupo Nexus,Organic Search,2024-06-21,Subscriber,,Brazil,organic,3785
HS-92767,contact2767@polaris.com.br,Polaris Tech,Event,,Lead,,BRASIL,organic,683
HS-92768,contact2768@ampliasolucoes.com.br,Amplia,Paid Search,2024-05-04,Subscriber,,Brasil,cold-outbound,218
HS-92769,contact2769@tapflow.com.br,tapflow,Direct,2024-04-21,Customer,,Brasil,demo-request,
HS-92770,contact2770@polaris.com.br,Polaris Tech,Referral,,Lead,,Brazil,organic,
HS-92771,contact2771@gridsoft.com.br,Grid Soft,Referral,,Subscriber,,Brazil,webinar-nov24,414
HS-92772,contact2772@betasolutions.com.br,Beta Solutions Ltda,Email Marketing,2024-02-12,Customer,,Brasil,partner-referral,811
HS-92773,contact2773@skyops.com.br,Sky Ops,Social Media,2024-09-27,MQL,,Brasil,ebook-revops,152
HS-92774,contact2716@skyops.com.br,SkyOps,Paid Search,2024-05-29,Lead,OPP-2024498,Brasil,ebook-revops,753
HS-92775,contact2775@gruponexus.com.br,nexus,organic,2024-09-27,Customer,,Brasil,webinar-nov24,
HS-92776,contact2677@mindbox.com.br,Mind Box,Organic Search,,Customer,,Brasil,event-saas-summit,2848
HS-92777,contact2638@ampliasolucoes.com.br,Amplia Soluções,Direct,2023-10-29,Lead,,BRASIL,ebook-revops,902
HS-92778,contact2778@polaris.com.br,POLARIS,Webinar,2024-03-16,MQL,OPP-2024788,brasil,webinar-nov24,170
HS-92779,contact2779@orbitdigital.com.br,Orbit Digital,Direct,2024-04-02,MQL,,BRA,cold-outbound,
HS-92780,contact2780@tapflow.com.br,TAPFLOW,Organic Search,,Customer,,Brasil,organic,8977
HS-92781,contact2781@polaris.com.br,Polaris,organic,2024-05-18,Subscriber,,BR,event-saas-summit,
HS-92782,contact2782@rushflow.com.br,Rush Flow,Email Marketing,2025-01-26,Subscriber,,Brasil,webinar-nov24,967
HS-92783,contact2783@connectwave.com.br,Connect Wave,Referral,2024-07-02,SQL,OPP-2024419,Brasil,demo-request,100
HS-92784,contact2676@skyops.com.br,Sky Ops,Email Marketing,2024-07-06,SQL,,BRA,event-saas-summit,2036
HS-92785,contact2785@orbitdigital.com.br,orbit digital,paid,2024-03-10,Customer,,brasil,cold-outbound,883
HS-92786,contact2786@corelogic.com.br,CORELOGIC,Referral,,MQL,,Brasil,partner-referral,199
HS-92787,contact2787@tapflow.com.br,TAPFLOW,Webinar,,MQL,OPP-2024572,Brasil,cold-outbound,
HS-92788,contact2788@mindbox.com.br,mindbox,Direct,2024-10-17,SQL,,Brasil,ebook-revops,36
HS-92789,contact2789@gruponexus.com.br,Grupo Nexus,Organic Search,2024-04-17,Lead,,Brasil,cold-outbound,128
HS-92790,contact2790@rushflow.com.br,RUSHFLOW,Social Media,,SQL,,Brasil,cold-outbound,
HS-92791,contact2791@connectwave.com.br,Connect Wave,Email Marketing,2024-01-17,Customer,OPP-2024322,Brasil,demo-request,
HS-92792,contact2792@innova.com.br,innova,Email Marketing,2024-01-03,MQL,,brasil,linkedin-ads-q3,131
HS-92793,contact2793@gridsoft.com.br,GRIDSOFT,Event,2024-03-24,Subscriber,,Brasil,organic,146
HS-92794,contact2794@fluxosistemas.com.br,Fluxo Sistemas,SEO,2024-08-16,Subscriber,,Brasil,organic,
HS-92795,contact2795@bluepath.com.br,bluepath,Referral,2024-08-20,SQL,,Brasil,webinar-nov24,5552
HS-92796,contact2796@rushflow.com.br,RushFlow,Organic Search,2024-10-31,Subscriber,,BRASIL,event-saas-summit,
HS-92797,contact2797@bluepath.com.br,BLUEPATH,Social Media,2024-05-24,Lead,OPP-2025154,Brasil,ebook-revops,
HS-92798,contact2798@dataprime.com.br,DATAPRIME,Paid Search,2023-11-20,Subscriber,OPP-2025044,Brasil,webinar-nov24,86
HS-92799,contact2799@dataprime.com.br,Data Prime,Paid Search,2025-01-18,Lead,OPP-2024952,Brasil,webinar-nov24,4263
HS-92800,contact2800@gridsoft.com.br,GridSoft,Social Media,2024-12-19,Lead,,Brasil,organic,
HS-92801,contact2801@tapflow.com.br,TAPFLOW,Referral,,SQL,OPP-2025031,BR,organic,8075
HS-92802,contact2802@fluxosistemas.com.br,Fluxo,Partner,,Customer,,BRASIL,partner-referral,
HS-92803,contact2803@innova.com.br,Innova Tech,Event,2024-05-05,Subscriber,OPP-2024237,brasil,cold-outbound,
HS-92804,contact2804@mindbox.com.br,Mindbox,Direct,2025-01-19,Subscriber,,BR,linkedin-ads-q3,
HS-92805,contact2674@bluepath.com.br,bluepath,paid,2024-06-16,MQL,,brasil,cold-outbound,3453
HS-92806,contact2806@connectwave.com.br,CONNECTWAVE,Referral,,Customer,,Brasil,webinar-nov24,
HS-92807,contact2807@gridsoft.com.br,Grid Soft,Webinar,2024-02-24,MQL,,Brasil,organic,
HS-92808,contact2808@connectwave.com.br,Connect Wave,Direct,,Lead,,BRA,organic,100
HS-92809,contact2691@betasolutions.com.br,Beta Solutions,Organic Search,2024-07-05,Customer,OPP-2025077,Brazil,partner-referral,871
HS-92810,contact2810@polaris.com.br,Polaris,Content Download,2024-11-28,Lead,,Brasil,webinar-nov24,
HS-92811,contact2659@tapflow.com.br,Tap Flow,Email Marketing,2024-12-19,SQL,,Brasil,linkedin-ads-q3,834
HS-92812,contact2812@tapflow.com.br,Tap Flow,Event,2024-07-27,Subscriber,,Brasil,cold-outbound,446
HS-92813,contact2813@bluepath.com.br,Blue Path,organic,2025-01-22,MQL,,Brazil,organic,
HS-92814,contact2814@polaris.com.br,POLARIS,Organic,,Lead,OPP-2024540,Brasil,linkedin-ads-q3,
HS-92815,contact2738@zentra.com.br,zentra,Social Media,2023-09-12,MQL,,BR,linkedin-ads-q3,
HS-92816,contact2816@acmecorp.com.br,acme,organic,,Lead,OPP-2024739,Brasil,event-saas-summit,3868
HS-92817,contact2817@rushflow.com.br,rushflow,Referral,2023-12-08,Lead,,Brazil,organic,
HS-92818,contact2818@acmecorp.com.br,ACME CORP,Social Media,2024-09-01,SQL,,Brazil,ebook-revops,792
HS-92819,contact2819@rushflow.com.br,rushflow,Webinar,2023-11-26,Lead,,Brasil,ebook-revops,
HS-92820,contact2820@dataprime.com.br,DATAPRIME,Event,,Lead,,Brasil,partner-referral,196
HS-92821,contact2821@fluxosistemas.com.br,Fluxo Sistemas,Email Marketing,2024-03-07,Subscriber,,Brasil,demo-request,2553
HS-92822,contact2822@rushflow.com.br,rushflow,Email Marketing,2024-03-12,Customer,,Brasil,partner-referral,
HS-92823,contact2823@corelogic.com.br,corelogic,Event,2024-05-26,SQL,,Brazil,webinar-nov24,
HS-92824,contact2824@fluxosistemas.com.br,Fluxo Sistemas,Webinar,2024-10-20,MQL,,Brasil,webinar-nov24,163
HS-92825,contact2825@innova.com.br,Innova,Direct,2024-02-07,Customer,,Brazil,cold-outbound,2426
HS-92826,contact2826@ampliasolucoes.com.br,Amplia,social,2024-04-09,MQL,,Brasil,webinar-nov24,498
HS-92827,contact2827@gridsoft.com.br,GridSoft,Social Media,2024-09-13,Customer,,Brasil,partner-referral,
HS-92828,contact2828@mindbox.com.br,mindbox,Direct,2024-11-16,Subscriber,,Brasil,cold-outbound,41
HS-92829,contact2829@tapflow.com.br,TapFlow,Partner,2024-01-31,SQL,,BR,linkedin-ads-q3,
HS-92830,contact2830@polaris.com.br,Polaris Tech,organic,2024-06-23,Customer,,Brasil,organic,687
HS-92831,contact2831@ampliasolucoes.com.br,Amplia Soluções Ltda,paid,2025-01-07,Lead,,BR,event-saas-summit,
HS-92832,contact2747@mindbox.com.br,mindbox,Webinar,2025-01-20,SQL,OPP-2024135,Brasil,webinar-nov24,113
HS-92833,contact2833@corelogic.com.br,Core Logic,Content Download,,MQL,,Brasil,event-saas-summit,562
HS-92834,contact2834@fluxosistemas.com.br,FLUXO SISTEMAS,Direct,2024-02-29,Customer,OPP-2024863,Brasil,linkedin-ads-q3,37
HS-92835,contact2835@polare.com.br,polare,Referral,,Customer,OPP-2025103,Brasil,cold-outbound,16
HS-92836,contact2836@dataprime.com.br,Data Prime,Event,,SQL,,Brasil,ebook-revops,121
HS-92837,contact2837@connectwave.com.br,Connect Wave,Content Download,,Lead,,Brazil,event-saas-summit,56
HS-92838,contact2838@rushflow.com.br,Rush Flow,Paid Search,2023-09-11,SQL,,BR,cold-outbound,
HS-92839,contact2839@connectwave.com.br,CONNECTWAVE,Event,,MQL,,BRASIL,linkedin-ads-q3,6658
HS-92840,contact2840@polare.com.br,Polare,paid,2024-04-24,SQL,,Brasil,partner-referral,184
HS-92841,contact2841@ampliasolucoes.com.br,Amplia Soluções,google ads,2023-11-12,Subscriber,OPP-2025069,Brasil,cold-outbound,304
HS-92842,contact2842@tapflow.com.br,Tap Flow,Event,2023-12-29,Lead,,Brasil,cold-outbound,152
HS-92843,contact2843@orbitdigital.com.br,orbit digital,email,,SQL,,Brasil,partner-referral,8612
HS-92844,contact2844@verticetech.com.br,Vertice Tech,Webinar,2025-01-22,Lead,,BRA,event-saas-summit,253
HS-92845,contact2845@orbitdigital.com.br,orbit digital,Content Download,2024-08-11,SQL,,Brasil,demo-request,499
HS-92846,contact2846@gruponexus.com.br,nexus,Organic Search,,Subscriber,,Brasil,demo-request,2843
HS-92847,contact2847@dataprime.com.br,DATAPRIME,Organic,2024-12-28,Subscriber,,Brasil,webinar-nov24,35
HS-92848,contact2848@ampliasolucoes.com.br,Amplia,Referral,,Lead,,Brasil,event-saas-summit,2029
HS-92849,contact2849@orbitdigital.com.br,orbit digital,email,2023-10-27,SQL,,BRASIL,ebook-revops,
HS-92850,contact2850@gridsoft.com.br,GRIDSOFT,Social Media,2024-10-29,Subscriber,OPP-2024506,Brazil,cold-outbound,81
HS-92851,contact2851@fluxosistemas.com.br,FLUXO SISTEMAS,Partner,,Subscriber,,Brasil,linkedin-ads-q3,9723
HS-92852,contact2852@skyops.com.br,SKYOPS,organic,2024-11-27,Customer,,Brasil,organic,
HS-92853,contact2853@polare.com.br,Polare Ltda,Organic,2024-02-04,MQL,OPP-2024588,brasil,webinar-nov24,71
HS-92854,contact2854@rushflow.com.br,RushFlow,Organic,2024-09-26,Lead,,Brasil,linkedin-ads-q3,70
HS-92855,contact2855@bluepath.com.br,BLUEPATH,Social Media,2024-01-02,MQL,,Brasil,organic,2937
HS-92856,contact2856@skyops.com.br,SkyOps,Partner,2023-12-20,Lead,,BR,event-saas-summit,825
HS-92857,contact2857@betasolutions.com.br,beta solutions,Content Download,2024-05-22,MQL,OPP-2024693,BR,organic,
HS-92858,contact2858@betasolutions.com.br,Beta Solutions,Social Media,2024-11-14,Customer,OPP-2024857,Brasil,webinar-nov24,
HS-92859,contact2859@orbitdigital.com.br,Orbit Digital,social,,Lead,,Brasil,partner-referral,
HS-92860,contact2860@orbitdigital.com.br,orbit digital,Paid Search,,SQL,,Brasil,linkedin-ads-q3,251
HS-92861,contact2861@connectwave.com.br,CONNECTWAVE,social,,Subscriber,,Brasil,demo-request,
HS-92862,contact2862@skyops.com.br,SkyOps,Webinar,2024-10-30,Subscriber,,Brasil,partner-referral,
HS-92863,contact2863@orbitdigital.com.br,orbit digital,Paid Search,,MQL,OPP-2024616,Brasil,organic,9633
HS-92864,contact2864@bluepath.com.br,BluePath,Content Download,,Lead,OPP-2024427,Brasil,organic,9882
HS-92865,contact2865@rushflow.com.br,rushflow,Paid Search,2024-11-02,Customer,,Brasil,event-saas-summit,425
HS-92866,contact2866@dataprime.com.br,Data Prime,organic,2024-03-29,MQL,,Brasil,demo-request,
HS-92867,contact2867@innova.com.br,innova,paid,,SQL,,Brasil,ebook-revops,485
HS-92868,contact2739@skyops.com.br,skyops,social,2023-12-17,MQL,OPP-2024013,Brasil,demo-request,
HS-92869,contact2869@ampliasolucoes.com.br,AMPLIA SOLUCOES,organic,2024-11-21,SQL,OPP-2024500,Brasil,demo-request,37
HS-92870,contact2870@gruponexus.com.br,Nexus Group,google ads,,SQL,,Brasil,event-saas-summit,197
HS-92871,contact2871@connectwave.com.br,CONNECTWAVE,Email Marketing,,MQL,,Brasil,ebook-revops,
HS-92872,contact2872@corelogic.com.br,CORELOGIC,email,,Customer,OPP-2024342,Brasil,partner-referral,306
HS-92873,contact2873@verticetech.com.br,VERTICE TECH,partner referral,2024-01-17,Lead,,Brasil,webinar-nov24,904
HS-92874,contact2874@fluxosistemas.com.br,Fluxo,Social Media,2024-09-25,Customer,,Brazil,organic,
HS-92875,contact2875@gruponexus.com.br,Nexus Group,Email Marketing,2024-11-19,Lead,,BR,cold-outbound,
HS-92876,contact2876@orbitdigital.com.br,Orbit Digital,paid,,SQL,,Brasil,webinar-nov24,161
HS-92877,contact2877@polaris.com.br,Polaris,Webinar,2024-10-05,SQL,,Brasil,cold-outbound,
HS-92878,contact2878@betasolutions.com.br,Beta Solutions,Content Download,2024-06-11,MQL,,BRA,webinar-nov24,517
HS-92879,contact2879@rushflow.com.br,RushFlow,Event,,Lead,,Brasil,cold-outbound,
HS-92880,contact2880@corelogic.com.br,CORELOGIC,Webinar,,MQL,OPP-2024235,Brasil,ebook-revops,712
HS-92881,contact2881@innova.com.br,Innova,Social Media,2024-07-24,MQL,,Brazil,demo-request,90
HS-92882,contact2882@fluxosistemas.com.br,FLUXO SISTEMAS,Email Marketing,2024-01-01,Lead,OPP-2024158,Brasil,organic,102
HS-92883,contact2883@ampliasolucoes.com.br,AMPLIA SOLUCOES,Social Media,2023-10-09,MQL,OPP-2024008,BRASIL,organic,174
HS-92884,contact2884@connectwave.com.br,Connect Wave,Event,2024-04-28,MQL,,Brasil,demo-request,
HS-92885,contact2885@verticetech.com.br,Vertice Tech,Partner,2023-12-02,SQL,,Brasil,linkedin-ads-q3,
HS-92886,contact2886@verticetech.com.br,Vertice Tech,google ads,2024-08-05,Customer,,Brasil,linkedin-ads-q3,337
HS-92887,contact2887@fluxosistemas.com.br,Fluxo,Paid Search,,Subscriber,,brasil,webinar-nov24,734
HS-92888,contact2542@dataprime.com.br,DATAPRIME,Webinar,2025-01-02,MQL,,Brasil,cold-outbound,8025
HS-92889,contact2889@connectwave.com.br,Connect Wave,Email Marketing,,Customer,OPP-2024533,Brasil,ebook-revops,
HS-92890,contact2890@bluepath.com.br,Blue Path,organic,2024-08-24,Lead,OPP-2024456,BRA,linkedin-ads-q3,530
HS-92891,contact2891@skyops.com.br,SkyOps,Email Marketing,,Customer,OPP-2024601,Brazil,ebook-revops,781
HS-92892,contact2892@innova.com.br,Innova Tech,organic,2023-12-12,Lead,,Brazil,ebook-revops,64
HS-92893,contact2893@ampliasolucoes.com.br,Amplia Soluções Ltda,email,2024-08-09,MQL,,Brasil,demo-request,54
HS-92894,contact2894@mindbox.com.br,Mind Box,paid,,Subscriber,,Brasil,webinar-nov24,802
HS-92895,contact2895@mindbox.com.br,Mind Box,Organic Search,2023-12-07,Lead,,Brasil,demo-request,115
HS-92896,contact2896@ampliasolucoes.com.br,Amplia Soluções Ltda,Paid Search,2024-03-24,MQL,OPP-2024126,Brazil,cold-outbound,478
HS-92897,contact2897@corelogic.com.br,corelogic,Direct,,Customer,OPP-2024538,Brasil,demo-request,521
HS-92898,contact2898@polaris.com.br,POLARIS,Social Media,2024-10-14,Subscriber,OPP-2024349,Brasil,event-saas-summit,986
HS-92899,contact2899@acmecorp.com.br,Acme Corp.,Partner,2024-03-16,Lead,,Brasil,ebook-revops,199
HS-92900,contact2900@rushflow.com.br,RushFlow,social,2023-11-24,Customer,OPP-2024809,Brasil,demo-request,133
HS-92901,contact2901@gridsoft.com.br,Grid Soft,Referral,2023-09-23,Customer,,brasil,linkedin-ads-q3,
HS-92902,contact2902@innova.com.br,Innova Tech,Organic Search,2024-04-01,Lead,,Brasil,organic,405
HS-92903,contact2903@connectwave.com.br,Connect Wave,Social Media,,MQL,,Brasil,event-saas-summit,938
HS-92904,contact2904@ampliasolucoes.com.br,Amplia,Organic,,Subscriber,,BRA,partner-referral,324
HS-92905,contact2905@zentra.com.br,Zentra Tech,Webinar,2024-02-14,Lead,OPP-2024832,Brasil,linkedin-ads-q3,54
HS-92906,contact2906@rushflow.com.br,rushflow,Organic Search,2025-01-22,MQL,,Brasil,event-saas-summit,45
HS-92907,contact2907@fluxosistemas.com.br,FLUXO SISTEMAS,Direct,,MQL,,Brazil,ebook-revops,2694
HS-92908,contact2908@rushflow.com.br,RushFlow,Partner,2024-04-06,Subscriber,OPP-2024760,Brasil,ebook-revops,167
HS-92909,contact2909@rushflow.com.br,Rush Flow,Email Marketing,2024-05-08,Lead,,BRA,event-saas-summit,
HS-92910,contact2910@rushflow.com.br,rushflow,Email Marketing,2024-04-29,Customer,,Brasil,partner-referral,6162
HS-92911,contact2911@bluepath.com.br,BluePath,Direct,2024-05-11,MQL,OPP-2024670,Brasil,partner-referral,449
HS-92912,contact2912@polaris.com.br,Polaris,Paid Search,2024-02-28,Subscriber,OPP-2024009,Brasil,partner-referral,6979
HS-92913,contact2913@tapflow.com.br,TAPFLOW,Content Download,2024-10-12,Subscriber,OPP-2024730,brasil,webinar-nov24,
HS-92914,contact2771@gridsoft.com.br,GridSoft,Email Marketing,2024-08-31,SQL,,Brasil,partner-referral,55
HS-92915,contact2915@zentra.com.br,ZENTRA,Referral,,SQL,,Brasil,demo-request,209
HS-92916,contact2916@ampliasolucoes.com.br,Amplia,Direct,2023-12-14,SQL,OPP-2025032,Brasil,demo-request,848
HS-92917,contact2917@mindbox.com.br,mindbox,google ads,2024-08-31,SQL,,Brasil,ebook-revops,6181
HS-92918,contact2918@polare.com.br,polare,Organic Search,2024-01-02,Customer,,BRASIL,partner-referral,798
HS-92919,contact2919@gruponexus.com.br,nexus,partner referral,,Customer,,Brasil,organic,169
HS-92920,contact2920@connectwave.com.br,ConnectWave,Event,2023-12-03,SQL,,BRASIL,linkedin-ads-q3,3734
HS-92921,contact2921@polare.com.br,Polare Ltda,Referral,2024-12-22,MQL,,Brasil,demo-request,279
HS-92922,contact2922@polare.com.br,Polare Ltda,Content Download,2024-05-15,Customer,,Brasil,webinar-nov24,
HS-92923,contact2923@betasolutions.com.br,Beta Solutions Ltda,Referral,2024-07-03,MQL,,Brasil,event-saas-summit,
HS-92924,contact2924@innova.com.br,Innova Tech,social,2024-09-14,MQL,,brasil,webinar-nov24,
HS-92925,contact2925@gridsoft.com.br,gridsoft,SEO,2024-12-24,SQL,,Brasil,cold-outbound,
HS-92926,contact2926@zentra.com.br,Zentra Tech,social,2024-06-17,Customer,OPP-2024898,Brasil,demo-request,738
HS-92927,contact2927@zentra.com.br,Zentra,Email Marketing,,Subscriber,,Brasil,cold-outbound,4736
HS-92928,contact2928@acmecorp.com.br,Acme Corp.,partner referral,,SQL,,brasil,linkedin-ads-q3,
HS-92929,contact2929@corelogic.com.br,corelogic,paid,2023-10-31,SQL,OPP-2024493,Brasil,demo-request,9850
HS-92930,contact2930@verticetech.com.br,VERTICE TECH,Paid Search,2024-02-26,Lead,OPP-2024050,Brasil,event-saas-summit,171
HS-92931,contact2931@betasolutions.com.br,Beta Solutions,Webinar,,Lead,,Brasil,organic,1506
HS-92932,contact2932@bluepath.com.br,bluepath,Email Marketing,,SQL,OPP-2024387,BRASIL,webinar-nov24,
HS-92933,contact2933@gruponexus.com.br,nexus,Webinar,2024-07-01,MQL,,Brasil,partner-referral,
HS-92934,contact2934@tapflow.com.br,TAPFLOW,Content Download,,Customer,,Brasil,event-saas-summit,748
HS-92935,contact2935@tapflow.com.br,TAPFLOW,Event,2023-09-02,Subscriber,OPP-2024473,Brasil,event-saas-summit,134
HS-92936,contact2936@mindbox.com.br,mindbox,Paid Search,,Customer,OPP-2024621,Brazil,ebook-revops,102
HS-92937,contact2937@dataprime.com.br,DATAPRIME,organic,,Lead,,BRASIL,webinar-nov24,
HS-92938,contact2938@mindbox.com.br,Mindbox,Content Download,2024-05-11,MQL,,brasil,demo-request,672
HS-92939,contact2674@bluepath.com.br,Blue Path,Email Marketing,2025-01-28,Lead,,Brasil,partner-referral,
HS-92940,contact2940@mindbox.com.br,mindbox,SEO,,MQL,,Brasil,linkedin-ads-q3,
HS-92941,contact2941@orbitdigital.com.br,Orbit,Content Download,2024-01-18,MQL,,BRASIL,partner-referral,59
HS-92942,contact2942@mindbox.com.br,mindbox,social,2024-08-13,MQL,OPP-2024144,Brasil,partner-referral,
HS-92943,contact2943@dataprime.com.br,dataprime,Social Media,2024-11-14,Subscriber,,Brasil,organic,259
HS-92944,contact2944@fluxosistemas.com.br,Fluxo,Email Marketing,,SQL,OPP-2024824,Brasil,partner-referral,
HS-92945,contact2945@corelogic.com.br,CoreLogic,Email Marketing,2024-08-04,Lead,,Brasil,partner-referral,844
HS-92946,contact2946@zentra.com.br,zentra,Content Download,2024-11-25,SQL,OPP-2025038,Brasil,demo-request,831
HS-92947,contact2947@tapflow.com.br,TapFlow,Partner,2024-11-13,MQL,OPP-2025088,BRASIL,event-saas-summit,
HS-92948,contact2948@dataprime.com.br,DATAPRIME,Paid Search,2023-09-23,MQL,OPP-2024669,Brasil,webinar-nov24,
HS-92949,contact2949@ampliasolucoes.com.br,Amplia Soluções,Organic Search,2024-11-15,MQL,OPP-2024616,Brasil,webinar-nov24,7479
HS-92950,contact2950@skyops.com.br,SKYOPS,social,2023-10-15,SQL,,BRASIL,linkedin-ads-q3,
HS-92951,contact2951@betasolutions.com.br,Beta Solutions,Social Media,2023-11-02,Subscriber,,Brasil,demo-request,127
HS-92952,contact2952@fluxosistemas.com.br,Fluxo Sistemas,Event,2024-10-19,Lead,OPP-2024217,brasil,event-saas-summit,386
HS-92953,contact2953@betasolutions.com.br,beta solutions,Organic Search,2024-09-10,Lead,,Brasil,partner-referral,
HS-92954,contact2954@orbitdigital.com.br,ORBIT DIGITAL,partner referral,2024-07-14,MQL,,Brasil,demo-request,569
HS-92955,contact2955@polaris.com.br,Polaris Tech,Event,,Customer,OPP-2024297,Brazil,event-saas-summit,
HS-92956,contact2956@zentra.com.br,ZENTRA,Webinar,,SQL,OPP-2025054,Brasil,partner-referral,64
